,country,year,sex,age,suicides_no,population,suicides_per_100k_pop,country_year,HDI_for_year,gdp_for_year,gdp_per_capita,generation
2287,Slovenia,2013,female,55-74 years,38,245775,15.46,Slovenia2013,0.878,48116256926,24697,Boomers
2288,Slovenia,2013,female,35-54 years,18,295893,6.08,Slovenia2013,0.878,48116256926,24697,Generation X
2289,Slovenia,2013,female,25-34 years,8,139622,5.73,Slovenia2013,0.878,48116256926,24697,Millenials
2290,Slovenia,2013,female,15-24 years,2,102771,1.95,Slovenia2013,0.878,48116256926,24697,Millenials
2291,Slovenia,2013,male,5-14 years,1,96956,1.03,Slovenia2013,0.878,48116256926,24697,Generation Z
2292,Slovenia,2013,female,5-14 years,0,91494,0.0,Slovenia2013,0.878,48116256926,24697,Generation Z
2293,Slovenia,2014,male,75+ years,51,59850,85.21,Slovenia2014,0.88,49904928335,25569,Silent
2294,Slovenia,2014,male,55-74 years,110,236325,46.55,Slovenia2014,0.88,49904928335,25569,Boomers
2295,Slovenia,2014,male,35-54 years,114,314707,36.22,Slovenia2014,0.88,49904928335,25569,Generation X
2296,Slovenia,2014,male,25-34 years,33,149299,22.1,Slovenia2014,0.88,49904928335,25569,Millenials
2297,Slovenia,2014,male,15-24 years,16,105581,15.15,Slovenia2014,0.88,49904928335,25569,Millenials
2298,Slovenia,2014,female,75+ years,15,112058,13.39,Slovenia2014,0.88,49904928335,25569,Silent
2299,Slovenia,2014,female,55-74 years,21,249169,8.43,Slovenia2014,0.88,49904928335,25569,Boomers
2300,Slovenia,2014,female,35-54 years,21,295872,7.1,Slovenia2014,0.88,49904928335,25569,Generation X
2301,Slovenia,2014,female,15-24 years,3,99794,3.01,Slovenia2014,0.88,49904928335,25569,Millenials
2302,Slovenia,2014,female,25-34 years,3,136448,2.2,Slovenia2014,0.88,49904928335,25569,Millenials
2303,Slovenia,2014,male,5-14 years,1,99080,1.01,Slovenia2014,0.88,49904928335,25569,Generation Z
2304,Slovenia,2014,female,5-14 years,0,93603,0.0,Slovenia2014,0.88,49904928335,25569,Generation Z
2305,South Africa,2012,male,75+ years,8,271907,2.94,South Africa2012,0.659,396332702639,8347,Silent
2306,South Africa,2012,male,25-34 years,128,4757896,2.69,South Africa2012,0.659,396332702639,8347,Millenials
2307,South Africa,2012,male,15-24 years,107,5178479,2.07,South Africa2012,0.659,396332702639,8347,Millenials
2308,South Africa,2012,male,55-74 years,35,2198707,1.59,South Africa2012,0.659,396332702639,8347,Boomers
2309,South Africa,2012,male,35-54 years,88,5612118,1.57,South Africa2012,0.659,396332702639,8347,Generation X
2310,South Africa,2012,female,15-24 years,48,5096625,0.94,South Africa2012,0.659,396332702639,8347,Millenials
2311,South Africa,2012,female,55-74 years,13,2837036,0.46,South Africa2012,0.659,396332702639,8347,Boomers
2312,South Africa,2012,female,35-54 years,26,6027847,0.43,South Africa2012,0.659,396332702639,8347,Generation X
2313,South Africa,2012,female,25-34 years,19,4571162,0.42,South Africa2012,0.659,396332702639,8347,Millenials
2314,South Africa,2012,female,75+ years,1,559272,0.18,South Africa2012,0.659,396332702639,8347,Silent
2315,South Africa,2012,female,5-14 years,7,5149736,0.14,South Africa2012,0.659,396332702639,8347,Generation Z
2316,South Africa,2012,male,5-14 years,7,5223471,0.13,South Africa2012,0.659,396332702639,8347,Generation Z
2317,South Africa,2013,male,25-34 years,164,4845315,3.38,South Africa2013,0.663,366829390479,7612,Millenials
2318,South Africa,2013,male,15-24 years,119,5182542,2.3,South Africa2013,0.663,366829390479,7612,Millenials
2319,South Africa,2013,male,35-54 years,128,5759158,2.22,South Africa2013,0.663,366829390479,7612,Generation X
2320,South Africa,2013,male,55-74 years,44,2270829,1.94,South Africa2013,0.663,366829390479,7612,Boomers
2321,South Africa,2013,male,75+ years,5,278931,1.79,South Africa2013,0.663,366829390479,7612,Silent
2322,South Africa,2013,female,75+ years,4,578958,0.69,South Africa2013,0.663,366829390479,7612,Silent
2323,South Africa,2013,female,25-34 years,32,4661719,0.69,South Africa2013,0.663,366829390479,7612,Millenials
2324,South Africa,2013,female,15-24 years,32,5097679,0.63,South Africa2013,0.663,366829390479,7612,Millenials
2325,South Africa,2013,female,55-74 years,15,2938056,0.51,South Africa2013,0.663,366829390479,7612,Boomers
2326,South Africa,2013,female,35-54 years,29,6147849,0.47,South Africa2013,0.663,366829390479,7612,Generation X
2327,South Africa,2013,female,5-14 years,8,5178408,0.15,South Africa2013,0.663,366829390479,7612,Generation Z
2328,South Africa,2013,male,5-14 years,7,5253255,0.13,South Africa2013,0.663,366829390479,7612,Generation Z
2329,South Africa,2014,male,25-34 years,154,4927939,3.13,South Africa2014,0.666,350904575292,7174,Millenials
2330,South Africa,2014,male,75+ years,8,283529,2.82,South Africa2014,0.666,350904575292,7174,Silent
2331,South Africa,2014,male,15-24 years,126,5186816,2.43,South Africa2014,0.666,350904575292,7174,Millenials
2332,South Africa,2014,male,35-54 years,127,5910695,2.15,South Africa2014,0.666,350904575292,7174,Generation X
2333,South Africa,2014,male,55-74 years,40,2347004,1.7,South Africa2014,0.666,350904575292,7174,Boomers
2334,South Africa,2014,female,15-24 years,50,5100812,0.98,South Africa2014,0.666,350904575292,7174,Millenials
2335,South Africa,2014,female,25-34 years,32,4747193,0.67,South Africa2014,0.666,350904575292,7174,Millenials
2336,South Africa,2014,female,35-54 years,23,6270420,0.37,South Africa2014,0.666,350904575292,7174,Generation X
2337,South Africa,2014,female,55-74 years,11,3044479,0.36,South Africa2014,0.666,350904575292,7174,Boomers
2338,South Africa,2014,female,75+ years,2,597700,0.33,South Africa2014,0.666,350904575292,7174,Silent
2339,South Africa,2014,male,5-14 years,4,5285360,0.08,South Africa2014,0.666,350904575292,7174,Generation Z
2340,South Africa,2014,female,5-14 years,3,5210182,0.06,South Africa2014,0.666,350904575292,7174,Generation Z
2341,Spain,2012,male,75+ years,571,1655129,34.5,Spain2012,0.874,1336018949806,30146,Silent
2342,Spain,2012,male,55-74 years,695,4411118,15.76,Spain2012,0.874,1336018949806,30146,Boomers
2343,Spain,2012,male,35-54 years,1016,7529797,13.49,Spain2012,0.874,1336018949806,30146,Generation X
2344,Spain,2012,male,25-34 years,318,3431219,9.27,Spain2012,0.874,1336018949806,30146,Millenials
2345,Spain,2012,female,75+ years,143,2583804,5.53,Spain2012,0.874,1336018949806,30146,Silent
2346,Spain,2012,male,15-24 years,120,2380360,5.04,Spain2012,0.874,1336018949806,30146,Millenials
2347,Spain,2012,female,55-74 years,230,4772892,4.82,Spain2012,0.874,1336018949806,30146,Boomers
2348,Spain,2012,female,35-54 years,333,7311647,4.55,Spain2012,0.874,1336018949806,30146,Generation X
2349,Spain,2012,female,25-34 years,74,3332672,2.22,Spain2012,0.874,1336018949806,30146,Millenials
2350,Spain,2012,female,15-24 years,34,2275761,1.49,Spain2012,0.874,1336018949806,30146,Millenials
2351,Spain,2012,male,5-14 years,4,2384853,0.17,Spain2012,0.874,1336018949806,30146,Generation Z
2352,Spain,2012,female,5-14 years,1,2249607,0.04,Spain2012,0.874,1336018949806,30146,Generation Z
2353,Spain,2013,male,75+ years,530,1676659,31.61,Spain2013,0.874,1361854206549,30792,Silent
2354,Spain,2013,male,55-74 years,812,4513382,17.99,Spain2013,0.874,1361854206549,30792,Boomers
2355,Spain,2013,male,35-54 years,1174,7548690,15.55,Spain2013,0.874,1361854206549,30792,Generation X
2356,Spain,2013,male,25-34 years,260,3221833,8.07,Spain2013,0.874,1361854206549,30792,Millenials
2357,Spain,2013,female,75+ years,173,2610418,6.63,Spain2013,0.874,1361854206549,30792,Silent
2358,Spain,2013,female,55-74 years,287,4877060,5.88,Spain2013,0.874,1361854206549,30792,Boomers
2359,Spain,2013,male,15-24 years,131,2330807,5.62,Spain2013,0.874,1361854206549,30792,Millenials
2360,Spain,2013,female,35-54 years,373,7349605,5.08,Spain2013,0.874,1361854206549,30792,Generation X
2361,Spain,2013,female,25-34 years,79,3167837,2.49,Spain2013,0.874,1361854206549,30792,Millenials
2362,Spain,2013,female,15-24 years,45,2226350,2.02,Spain2013,0.874,1361854206549,30792,Millenials
2363,Spain,2013,male,5-14 years,6,2422042,0.25,Spain2013,0.874,1361854206549,30792,Generation Z
2364,Spain,2013,female,5-14 years,3,2282942,0.13,Spain2013,0.874,1361854206549,30792,Generation Z
2365,Spain,2014,male,75+ years,587,1677547,34.99,Spain2014,0.876,1376910811041,31171,Silent
2366,Spain,2014,male,55-74 years,759,4639848,16.36,Spain2014,0.876,1376910811041,31171,Boomers
2367,Spain,2014,male,35-54 years,1184,7552174,15.68,Spain2014,0.876,1376910811041,31171,Generation X
2368,Spain,2014,male,25-34 years,268,3040808,8.81,Spain2014,0.876,1376910811041,31171,Millenials
2369,Spain,2014,female,75+ years,157,2611618,6.01,Spain2014,0.876,1376910811041,31171,Silent
2370,Spain,2014,male,15-24 years,136,2297600,5.92,Spain2014,0.876,1376910811041,31171,Millenials
2371,Spain,2014,female,55-74 years,294,5008921,5.87,Spain2014,0.876,1376910811041,31171,Boomers
2372,Spain,2014,female,35-54 years,380,7373279,5.15,Spain2014,0.876,1376910811041,31171,Generation X
2373,Spain,2014,female,25-34 years,86,3012206,2.86,Spain2014,0.876,1376910811041,31171,Millenials
2374,Spain,2014,female,15-24 years,50,2191362,2.28,Spain2014,0.876,1376910811041,31171,Millenials
2375,Spain,2014,female,5-14 years,6,2312052,0.26,Spain2014,0.876,1376910811041,31171,Generation Z
2376,Spain,2014,male,5-14 years,4,2455356,0.16,Spain2014,0.876,1376910811041,31171,Generation Z
2377,Suriname,2012,male,75+ years,10,5346,187.06,Suriname2012,0.711,4980000000,10227,Silent
2378,Suriname,2012,male,25-34 years,24,40412,59.39,Suriname2012,0.711,4980000000,10227,Millenials
2379,Suriname,2012,male,35-54 years,37,70333,52.61,Suriname2012,0.711,4980000000,10227,Generation X
2380,Suriname,2012,male,55-74 years,12,27044,44.37,Suriname2012,0.711,4980000000,10227,Boomers
2381,Suriname,2012,male,15-24 years,17,49082,34.64,Suriname2012,0.711,4980000000,10227,Millenials
2382,Suriname,2012,female,55-74 years,8,31542,25.36,Suriname2012,0.711,4980000000,10227,Boomers
2383,Suriname,2012,female,15-24 years,9,46713,19.27,Suriname2012,0.711,4980000000,10227,Millenials
2384,Suriname,2012,female,25-34 years,6,39751,15.09,Suriname2012,0.711,4980000000,10227,Millenials
2385,Suriname,2012,female,35-54 years,7,69327,10.1,Suriname2012,0.711,4980000000,10227,Generation X
2386,Suriname,2012,female,5-14 years,3,48244,6.22,Suriname2012,0.711,4980000000,10227,Generation Z
2387,Suriname,2012,female,75+ years,0,7412,0.0,Suriname2012,0.711,4980000000,10227,Silent
2388,Suriname,2012,male,5-14 years,0,51758,0.0,Suriname2012,0.711,4980000000,10227,Generation Z
2389,Suriname,2013,male,25-34 years,27,41155,65.61,Suriname2013,0.713,5145757576,10451,Millenials
2390,Suriname,2013,male,35-54 years,39,70987,54.94,Suriname2013,0.713,5145757576,10451,Generation X
2391,Suriname,2013,male,15-24 years,18,49480,36.38,Suriname2013,0.713,5145757576,10451,Millenials
2392,Suriname,2013,male,55-74 years,9,27992,32.15,Suriname2013,0.713,5145757576,10451,Boomers
2393,Suriname,2013,female,15-24 years,12,47090,25.48,Suriname2013,0.713,5145757576,10451,Millenials
2394,Suriname,2013,female,25-34 years,9,40347,22.31,Suriname2013,0.713,5145757576,10451,Millenials
2395,Suriname,2013,male,75+ years,1,5470,18.28,Suriname2013,0.713,5145757576,10451,Silent
2396,Suriname,2013,female,55-74 years,4,32385,12.35,Suriname2013,0.713,5145757576,10451,Boomers
2397,Suriname,2013,female,35-54 years,8,70174,11.4,Suriname2013,0.713,5145757576,10451,Generation X
2398,Suriname,2013,male,5-14 years,3,51531,5.82,Suriname2013,0.713,5145757576,10451,Generation Z
2399,Suriname,2013,female,5-14 years,1,48022,2.08,Suriname2013,0.713,5145757576,10451,Generation Z
2400,Suriname,2013,female,75+ years,0,7726,0.0,Suriname2013,0.713,5145757576,10451,Silent
2401,Suriname,2014,male,75+ years,5,5529,90.43,Suriname2014,0.714,5240606061,10530,Silent
2402,Suriname,2014,male,25-34 years,26,41917,62.03,Suriname2014,0.714,5240606061,10530,Millenials
2403,Suriname,2014,male,35-54 years,38,71494,53.15,Suriname2014,0.714,5240606061,10530,Generation X
2404,Suriname,2014,male,55-74 years,12,29170,41.14,Suriname2014,0.714,5240606061,10530,Boomers
2405,Suriname,2014,female,25-34 years,10,40945,24.42,Suriname2014,0.714,5240606061,10530,Millenials
2406,Suriname,2014,male,15-24 years,9,49798,18.07,Suriname2014,0.714,5240606061,10530,Millenials
2407,Suriname,2014,female,55-74 years,6,33447,17.94,Suriname2014,0.714,5240606061,10530,Boomers
2408,Suriname,2014,female,15-24 years,8,47355,16.89,Suriname2014,0.714,5240606061,10530,Millenials
2409,Suriname,2014,female,35-54 years,9,70884,12.7,Suriname2014,0.714,5240606061,10530,Generation X
2410,Suriname,2014,female,75+ years,1,8006,12.49,Suriname2014,0.714,5240606061,10530,Silent
2411,Suriname,2014,female,5-14 years,2,47832,4.18,Suriname2014,0.714,5240606061,10530,Generation Z
2412,Suriname,2014,male,5-14 years,2,51324,3.9,Suriname2014,0.714,5240606061,10530,Generation Z
2413,Sweden,2012,male,75+ years,109,327050,33.33,Sweden2012,0.904,543880647757,60776,Silent
2414,Sweden,2012,male,55-74 years,256,1074267,23.83,Sweden2012,0.904,543880647757,60776,Boomers
2415,Sweden,2012,male,35-54 years,257,1279633,20.08,Sweden2012,0.904,543880647757,60776,Generation X
2416,Sweden,2012,male,25-34 years,113,609527,18.54,Sweden2012,0.904,543880647757,60776,Millenials
2417,Sweden,2012,male,15-24 years,83,635011,13.07,Sweden2012,0.904,543880647757,60776,Millenials
2418,Sweden,2012,female,35-54 years,140,1241491,11.28,Sweden2012,0.904,543880647757,60776,Generation X
2419,Sweden,2012,female,75+ years,41,480219,8.54,Sweden2012,0.904,543880647757,60776,Silent
2420,Sweden,2012,female,55-74 years,89,1090751,8.16,Sweden2012,0.904,543880647757,60776,Boomers
2421,Sweden,2012,female,15-24 years,34,602499,5.64,Sweden2012,0.904,543880647757,60776,Millenials
2422,Sweden,2012,female,25-34 years,27,580871,4.65,Sweden2012,0.904,543880647757,60776,Millenials
2423,Sweden,2012,female,5-14 years,4,499876,0.8,Sweden2012,0.904,543880647757,60776,Generation Z
2424,Sweden,2012,male,5-14 years,1,527714,0.19,Sweden2012,0.904,543880647757,60776,Generation Z
2425,Sweden,2013,male,75+ years,110,333073,33.03,Sweden2013,0.905,578742001488,64133,Silent
2426,Sweden,2013,male,55-74 years,273,1086729,25.12,Sweden2013,0.905,578742001488,64133,Boomers
2427,Sweden,2013,male,35-54 years,266,1283078,20.73,Sweden2013,0.905,578742001488,64133,Generation X
2428,Sweden,2013,male,25-34 years,111,621904,17.85,Sweden2013,0.905,578742001488,64133,Millenials
2429,Sweden,2013,male,15-24 years,99,628573,15.75,Sweden2013,0.905,578742001488,64133,Millenials
2430,Sweden,2013,female,75+ years,48,481818,9.96,Sweden2013,0.905,578742001488,64133,Silent
2431,Sweden,2013,female,55-74 years,108,1102468,9.8,Sweden2013,0.905,578742001488,64133,Boomers
2432,Sweden,2013,female,35-54 years,117,1244666,9.4,Sweden2013,0.905,578742001488,64133,Generation X
2433,Sweden,2013,female,15-24 years,48,595101,8.07,Sweden2013,0.905,578742001488,64133,Millenials
2434,Sweden,2013,female,25-34 years,46,593992,7.74,Sweden2013,0.905,578742001488,64133,Millenials
2435,Sweden,2013,male,5-14 years,3,540668,0.55,Sweden2013,0.905,578742001488,64133,Generation Z
2436,Sweden,2013,female,5-14 years,1,512011,0.2,Sweden2013,0.905,578742001488,64133,Generation Z
2437,Sweden,2014,male,75+ years,119,341315,34.87,Sweden2014,0.907,573817719109,62956,Silent
2438,Sweden,2014,male,55-74 years,224,1097579,20.41,Sweden2014,0.907,573817719109,62956,Boomers
2439,Sweden,2014,male,35-54 years,238,1289581,18.46,Sweden2014,0.907,573817719109,62956,Generation X
2440,Sweden,2014,male,25-34 years,114,638657,17.85,Sweden2014,0.907,573817719109,62956,Millenials
2441,Sweden,2014,male,15-24 years,88,621210,14.17,Sweden2014,0.907,573817719109,62956,Millenials
2442,Sweden,2014,female,35-54 years,135,1249962,10.8,Sweden2014,0.907,573817719109,62956,Generation X
2443,Sweden,2014,female,75+ years,45,485940,9.26,Sweden2014,0.907,573817719109,62956,Silent
2444,Sweden,2014,female,55-74 years,101,1112312,9.08,Sweden2014,0.907,573817719109,62956,Boomers
2445,Sweden,2014,female,25-34 years,42,609532,6.89,Sweden2014,0.907,573817719109,62956,Millenials
2446,Sweden,2014,female,15-24 years,36,585957,6.14,Sweden2014,0.907,573817719109,62956,Millenials
2447,Sweden,2014,female,5-14 years,4,526361,0.76,Sweden2014,0.907,573817719109,62956,Generation Z
2448,Sweden,2014,male,5-14 years,2,556118,0.36,Sweden2014,0.907,573817719109,62956,Generation Z
2449,Switzerland,2012,male,75+ years,129,250132,51.57,Switzerland2012,0.927,668043614123,87951,Silent
2450,Switzerland,2012,male,55-74 years,238,829160,28.7,Switzerland2012,0.927,668043614123,87951,Boomers
2451,Switzerland,2012,male,35-54 years,251,1224836,20.49,Switzerland2012,0.927,668043614123,87951,Generation X
2452,Switzerland,2012,male,15-24 years,65,479646,13.55,Switzerland2012,0.927,668043614123,87951,Millenials
2453,Switzerland,2012,male,25-34 years,66,546564,12.08,Switzerland2012,0.927,668043614123,87951,Millenials
2454,Switzerland,2012,female,55-74 years,102,869527,11.73,Switzerland2012,0.927,668043614123,87951,Boomers
2455,Switzerland,2012,female,75+ years,41,396763,10.33,Switzerland2012,0.927,668043614123,87951,Silent
2456,Switzerland,2012,female,35-54 years,104,1205654,8.63,Switzerland2012,0.927,668043614123,87951,Generation X
2457,Switzerland,2012,female,25-34 years,29,536457,5.41,Switzerland2012,0.927,668043614123,87951,Millenials
2458,Switzerland,2012,female,15-24 years,10,460498,2.17,Switzerland2012,0.927,668043614123,87951,Millenials
2459,Switzerland,2012,male,5-14 years,3,408718,0.73,Switzerland2012,0.927,668043614123,87951,Generation Z
2460,Switzerland,2012,female,5-14 years,0,387636,0.0,Switzerland2012,0.927,668043614123,87951,Generation Z
2461,Switzerland,2013,male,75+ years,146,256661,56.88,Switzerland2013,0.928,688504173431,89634,Silent
2462,Switzerland,2013,male,55-74 years,253,848732,29.81,Switzerland2013,0.928,688504173431,89634,Boomers
2463,Switzerland,2013,male,35-54 years,255,1233315,20.68,Switzerland2013,0.928,688504173431,89634,Generation X
2464,Switzerland,2013,male,25-34 years,78,556884,14.01,Switzerland2013,0.928,688504173431,89634,Millenials
2465,Switzerland,2013,female,55-74 years,109,886881,12.29,Switzerland2013,0.928,688504173431,89634,Boomers
2466,Switzerland,2013,male,15-24 years,52,480011,10.83,Switzerland2013,0.928,688504173431,89634,Millenials
2467,Switzerland,2013,female,75+ years,37,401512,9.22,Switzerland2013,0.928,688504173431,89634,Silent
2468,Switzerland,2013,female,35-54 years,100,1212632,8.25,Switzerland2013,0.928,688504173431,89634,Generation X
2469,Switzerland,2013,female,25-34 years,21,545796,3.85,Switzerland2013,0.928,688504173431,89634,Millenials
2470,Switzerland,2013,female,15-24 years,17,460483,3.69,Switzerland2013,0.928,688504173431,89634,Millenials
2471,Switzerland,2013,male,5-14 years,2,409829,0.49,Switzerland2013,0.928,688504173431,89634,Generation Z
2472,Switzerland,2013,female,5-14 years,1,388582,0.26,Switzerland2013,0.928,688504173431,89634,Generation Z
2473,Switzerland,2014,male,75+ years,144,267638,53.8,Switzerland2014,0.93,709182559935,90809,Silent
2474,Switzerland,2014,male,55-74 years,249,871329,28.58,Switzerland2014,0.93,709182559935,90809,Boomers
2475,Switzerland,2014,male,35-54 years,245,1244576,19.69,Switzerland2014,0.93,709182559935,90809,Generation X
2476,Switzerland,2014,male,25-34 years,68,572530,11.88,Switzerland2014,0.93,709182559935,90809,Millenials
2477,Switzerland,2014,female,75+ years,47,408120,11.52,Switzerland2014,0.93,709182559935,90809,Silent
